id,text,source,created_at,place
8.23E+17,"""If I wanted the government inside my womb, I'd fuck a senator"" _Ù÷â #WomensMarch",Twitter for Android,1/21/17 23:56,
8.23E+17,Supporting my fellow sisters &amp; brothers out there!‰ù_THANK YOU #WomensMarchåÊ #HEWILLNOTDIVIDEUS,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Trump _Ù÷±_Ù÷Á_ÙÔ__ÙèÀ #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,The latest ‹Äà‹â_‹Ä»‹Ä_ ‹â_‹Ä_‹âá‹âÇ! https://t.co/eXVAbfTXqW #womensmarch #chestnut,Paper.li,1/21/17 23:56,
8.23E+17,Eu tenho tanto orgulho da Lauren que nÌ£o cabe dentro de mim #WomensMarch https://t.co/lXj73BB5rd,Twitter for Windows Phone,1/21/17 23:56,
8.23E+17,"#WomensMarch Denton,TX https://t.co/xerJ8E7NHx",Twitter for iPhone,1/21/17 23:56,"Arlington, TX"
8.23E+17,@seanspicer @realDonaldTrump this fake news too? See the pictures! U saying it happened differently? #womensmarch https://t.co/yHNCS981gy,Twitter Web Client,1/21/17 23:56,
8.23E+17,@RealBradGarrett this was taken by a drone flying over us. Excited to be part of history today. #WomensMarch https://t.co/97n4vQMleJ,Twitter for iPhone,1/21/17 23:56,
8.23E+17,https://t.co/tpNYTaomDg Trump Treats Cabinet App. Like The Apprentice - #WomensMarch #cabinetreshuffle #WhiteHouse‰Û_ https://t.co/m6xKXZWduB,Twitter Web Client,1/21/17 23:56,
8.23E+17,to adorando muito #WomensMarch,Twitter Web Client,1/21/17 23:56,
8.23E+17,#WomensMarch ‰ù__ÙÎö_ÙÕø https://t.co/UsQ1jvSmp6,Twitter for iPhone,1/21/17 23:56,
8.23E+17,more people showing up to #WomensMarch DC than the inauguration is the most amazing and wonderful thing,Twitter for iPhone,1/21/17 23:56,
8.23E+17,This sign made me scream #WomensMarch https://t.co/3Sj0VEvF9P,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Watching these videos of the #WomensMarch and I'm just getting the chills. Fucking powerful.,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch Equality for all https://t.co/okbLAj6ST9,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"@erikbransteen Right, that's the tolerant spirit! Let's exclude people who do things we don't agree with.  That'll show em... #WomensMarch",Twitter Web Client,1/21/17 23:56,
8.23E+17,"Today when we reached the ""t"" tower my phone's camera broke #dystopianview #wmwcanada #WomensMarch #wmwYVR #discerning",Twitter for iPhone,1/21/17 23:56,
8.23E+17,I'm really glad that I went to the #womensmarch It was an awesome experience,Twitter for iPhone,1/21/17 23:56,
8.23E+17,The only way to describe this is embarrassing... #womensmarch https://t.co/SsSi9PdPkj,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"The People! United! Will never be divided! #WomensMarch  #womensmarchlosangeles police crowd estimate- 500,000 https://t.co/AP7sSbqpns",Twitter Web Client,1/21/17 23:56,
8.23E+17,Mesmo nÌ£o estando lÌÁ. Me sinto feliz de apoiar e participar na internet! #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,I love that millions of people came together to support the #WomensMarch today.,Twitter for iPhone,1/21/17 23:56,
8.23E+17,_Ù÷Î #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"Ladies might I remind you that JFK wasn't exactly a monk either#WomensMarch",Twitter for Android,1/21/17 23:56,
8.23E+17,The sign game was on point today at the #womensmarch @ Washington Monument National Monument https://t.co/L08bT3Zoia,Instagram,1/21/17 23:56,"Washington, DC"
8.23E+17,#WomensMarch this is truly amazing i love people so much,Twitter for iPhone,1/21/17 23:56,
8.23E+17,The amount of times I've teared up watching #womensmarch videos today is amazing ‰Ï__ÙèÈ_ÙÕÜ,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch Making space to honor #indigenous women at #IndianAlley since @womensmarchla ‰Û_ https://t.co/421HY5xFVr https://t.co/MHnShMT8ab,IFTTT,1/21/17 23:56,
8.23E+17,"i love seeing all of my favorite bands, record labels, makeup companies, etc siding with the march. makes my heart warm ‰ù_ #WomensMarch",Twitter for iPhone,1/21/17 23:56,
8.23E+17,"""Show me what democracy looks like!""""This is what democracy looks like!"" #WhyIMarch #WomensMarch",Twitter for Android,1/21/17 23:56,
8.23E+17,@mishacollins #WomensMarch #Women'sMarchLV https://t.co/eyBxgXb8g3,Twitter for Android,1/21/17 23:56,
8.23E+17,That girl is poison. #WomensMarch @ Republic Restoratives https://t.co/9VYI9uK80y,Instagram,1/21/17 23:56,"Washington, DC"
8.23E+17,#WomensMarch in #Anchorage #Alaska https://t.co/1FKfiidU33,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#soulsisters #womensmarch #womensrallycfl #feministaf‰Û_ https://t.co/zuBdm4jz4G,Instagram,1/21/17 23:56,"Orlando, FL"
8.23E+17,Toy llorando q cartel hermoso #WomensMarch https://t.co/Cr6opk7aTH,Twitter for Android,1/21/17 23:56,
8.23E+17,Toy llorando q cartel hermoso #WomensMarch https://t.co/Cr6opk7aTH,Twitter for Android,1/21/17 23:56,
8.23E+17,i love legends named ariana grande who spoke at the #womensmarch_ÙÕ__ÙÕ_,Twitter Web Client,1/21/17 23:56,
8.23E+17,PEEP THE SMALL HANDS LMAO #WomensMarch #ilovemycity https://t.co/7GbR7RTR85,Twitter for iPhone,1/21/17 23:56,
8.23E+17,ATL District 5 rocks it #WomensMarch https://t.co/JUNjmoflRk,Twitter for iPhone,1/21/17 23:56,
8.23E+17,C'est ouf de voir ÌÊ quel point le star system US s'est impliquÌ© dans la #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Wondering if everyone taking part in the #womensmarch today voted in the election? If not then no one to blame.,Twitter Web Client,1/21/17 23:56,
8.23E+17,Last night took an L but tonight we grab back _Ùê±#WomensMarch #WhyIMarch https://t.co/hXk0deRLNJ,Twitter for iPhone,1/21/17 23:56,"Washington, DC"
8.23E+17,So proud to be at #womensmarchpdx #WomensMarch 100K?? Amazing! https://t.co/BSq7waRJLg,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"End of the #nyc #womensmarch at 55th and 5th. Good work, people. See y'all next week. https://t.co/sKPQRWBtab",Instagram,1/21/17 23:56,
8.23E+17,Best sign I saw today. #KnopeWeCan #WomensMarch https://t.co/FEmigDxyVo,Twitter for iPhone,1/21/17 23:56,
8.23E+17,im keeping this shirt on for the next four years #WomensMarch https://t.co/aHiR0I46EF,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Please remember to go out and vote whenever you can #womensmarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Thanks for being there and bringing our girls! Love! #WomensMarch #girlpower  https://t.co/cPs8xgxi47,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Spotted at least 50 shades of beautifully nasty pink at #WomensMarch Vancouver https://t.co/AhdeiRYAUq,Twitter for Android,1/21/17 23:56,
8.23E+17,What a day. ‰ù_•üè_ÙÎö_Ùê±_ÙÕ»#weshallovercomb #womensmarch #freetheV https://t.co/mhrnrsYLqu,Instagram,1/21/17 23:56,
8.23E+17,tenho orgulho de ser mulher #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch,Twitter for Android,1/21/17 23:56,
8.23E+17,"Breakfast for Marylanders before #WomensMarch in DC; @ChrisVanHollen spoke, then @RevJJackson -‰Û_ https://t.co/JhV8cjauKL",Twitter for iPhone,1/21/17 23:56,
8.23E+17,Off the train. Heading to the SF March. Hoards of people. #WomensMarch https://t.co/7M9jPzETra,Twitter for iPhone,1/21/17 23:56,
8.23E+17,eu nunca vou me esquecer desse dia maravilhoso sz #WomensMarch,Mobile Web (M5),1/21/17 23:56,
8.23E+17,"Barbra Streisand, Lily Tomlin, Jane Fonda, Jennifer Grey, Natalie Portman &amp; Miley Cyrus speak to 750,000 at #LA‰Û_ https://t.co/aOTyUB8NGc",Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch isis who is proud of bombing ANY gathering except this one. just saying,Twitter Web Client,1/21/17 23:56,
8.23E+17,Hey .@Madonna .@AshleyJudd .@lenadunham &amp; .@cher why RU still here? You're supposed to move to Canada 2B with .@JustinTrudeau #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,So proud of everyone who participated in a #WomensMarch today ‰ù_,Twitter for iPhone,1/21/17 23:56,
8.23E+17,".@POTUS Don't believe the ""lying"" media about the size of the #WomensMarch? Go out and take a look. WAY more than your #Inauguration",Twitter for iPhone,1/21/17 23:56,
8.23E+17,This is truly one of my finest moments #WomensMarch #nope https://t.co/yl67AEIulJ,Twitter for iPhone,1/21/17 23:56,
8.23E+17,_ÙÕ»_Ùè__ÙÕ»_Ùè__ÙÕ»_Ùè_ #WomensMarch,Twitter for iPad,1/21/17 23:56,
8.23E+17,"I am woman, hear me roar #womensmarch",Twitter Web Client,1/21/17 23:56,
8.23E+17,eu to vendo todas as fotos aaaa e to mt feliz!!!!!!!  #WomensMarch,Twitter for iPad,1/21/17 23:56,
8.23E+17,Show yourself and speak up #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch https://t.co/NKVM2wj3RL,Facebook,1/21/17 23:56,
8.23E+17,"#MSNBC: #WomensMarch Participants 'Aren't Protesters,' Haven't 'Lost Their Voices' Post-Election https://t.co/Qy6UG7h2fL",Twitter for iPhone,1/21/17 23:56,
8.23E+17,A couple more good ones from today... #yql #WomensMarch @womensmarch https://t.co/wRCuUW8C2i,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"Look at these #WomenWhoHaveInspiredMe to never vote democrat, ever.  #WomensMarchOnWashington #WomensMarch https://t.co/LJ8T7HxejW",Twitter for iPhone,1/21/17 23:56,
8.23E+17,@realDonaldTrump @seanspicer How's it feel to know more people are protesting you today than attended your inauguration!  #WomensMarch,Twitter Web Client,1/21/17 23:56,
8.23E+17,#womensmarch #dc womensmarch https://t.co/oVHx3oNPNN,Instagram,1/21/17 23:56,
8.23E+17,"I'm happy to finally see all of you out there.. but still, can't help thinking why you all never took the streets before.. #womensmarch",Twitter Web Client,1/21/17 23:56,
8.23E+17,"Sign carried by a 5 yr old in #WomensMarch in Madison that made me cry: ""Today I'm a Girl Scout, Tomorrow I'm a Voter.""",Twitter for iPhone,1/21/17 23:56,
8.23E+17,"Trumposaurus or Trumpopatamus or (something scary) at Portland, Ore., Women's March #WomensMarch https://t.co/JcPI2VD5az",Twitter for Android,1/21/17 23:56,
8.23E+17,"Wow... 750,000 strong in #LA.#womensmarch https://t.co/cf44JLSRNk",Twitter for iPhone,1/21/17 23:56,
8.23E+17,Recado da rainha _ÙÕ__ÙÕÉ#WomensMarch https://t.co/2TfmzbxfEA,Twitter for Android,1/21/17 23:56,
8.23E+17,".. And, the #Ego craziness starts .. What next .. the #WomensMarchOnWashington #womensmarch #worldwide .. celebrati‰Û_ https://t.co/ULc0g217aW",Twitter for iPhone,1/21/17 23:56,
8.23E+17,"I feel so unbelievably proud that I got to be in DC and stand alongside these powerful, passionate women.‰Û_ https://t.co/MxKLWajSEi",Twitter for iPhone,1/21/17 23:56,
8.23E+17,I am so proud of all of the men and women who participated in the #WomensMarch today! I hear you.,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Damn straight. #WomensMarch https://t.co/BAGcvNvf6p,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch #StPaulMN #STRONGERTOGETHER #USW #WOS https://t.co/aEUMi6s3dY,Twitter for Android,1/21/17 23:56,"Minnesota, USA"
8.23E+17,Extremely proud of my wife and what she did today. Wish I could of been there with her! #WomensMarch,TweetDeck,1/21/17 23:56,
8.23E+17,Years of #hollywoodsubsidies threatened so filthy pervs pander to ignorant protesters #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"@LittleMix I have heard ""Salute"" being played at multiple Women's Marches today! #womensmarch",Twitter Web Client,1/21/17 23:56,
8.23E+17,#WomensMarch #WomensRallySouthFlorida #UseTheF‰ªÛrce #Bayfrontpark https://t.co/oRbQ3gCWQc,Twitter Web Client,1/21/17 23:56,
8.23E+17,I suspect the NYC #WomensMarch was also much bigger than Trump's inauguration. https://t.co/IyE4y1gIsY,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"Shouldn't #WomensMarch have happened BEFORE the election? I don't understand the desired outcome... Trump is pres. Can't be ""dumped""",Twitter Web Client,1/21/17 23:56,
8.23E+17,Women's Rights Everywhere! T-Shirt Available via @Teespring: https://t.co/R4RsoU9kyt #womensmarch #womensrights #girlgang #girlpower,Twitter Web Client,1/21/17 23:56,
8.23E+17,Largest inaugural protest in history!!!!!!! #WomensMarch https://t.co/mXHkowejXT,Twitter Web Client,1/21/17 23:56,
8.23E+17,I have a great anger. I wish I could've gone to the #womensmarch in Richmond but I had to work.,Twitter for Android,1/21/17 23:56,
8.23E+17,@emmyrossum where are you wifey?!! i was expecting to see one of the most powerful womens from the business at #womensmarch,Twitter Web Client,1/21/17 23:56,
8.23E+17,"Trump Attacks News Media Over Reporting on Crowd Sizes, via @nytimes Sadly #WomensMarch wasn't mentioned @PressSec  https://t.co/2WGTeffjte",Twitter for iPhone,1/21/17 23:56,
8.23E+17,"@sammywilk RaiseåÊyouråÊassåÊfromåÊtheåÊbedåÊandåÊgoåÊtoåÊ!#womensmarch",Twitter for Android,1/21/17 23:56,
8.23E+17,#rosietheriveter doesn't approve monsters like #drumpf! #wecandoit!#womensrightsarehumanrights #WomensMarch‰Û_ https://t.co/8QGxLQkkh4,Twitter for Windows,1/21/17 23:56,
8.23E+17,"This march was about opposing one man. Not a policy, or law, or EO. All built on emotion from losing and fear, not facts. #WomensMarch",Twitter for Android,1/21/17 23:56,
8.23E+17,"Ao final da #WomensMarch, muitos deixaram cartazes na entrada do Trump Hotel. https://t.co/rIfpfhqV4J",Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch fuck trump &lt;3 go girls,Twitter Web Client,1/21/17 23:56,
8.23E+17,Also some of the signs at #womensmarch were absolute gold _Ù÷â_Ù÷â and some made me _Ù÷__Ù÷__ÙÕ¥,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Waking up to The Powerpuff Girls Movie on TV. Perhaps HBO's subtle nod to honor #WomensMarch eh _ÙÕ»_Ùè__ÙÔø,Echofon,1/21/17 23:56,
8.23E+17,today was a warm up for the next four years #WomensMarch https://t.co/mQ6WMjml2I,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"#womensmarch with the power of our words, we can lead to equality. if we stand together and strong we will win.",Twitter for Android,1/21/17 23:56,
8.23E+17,#WomensMarch https://t.co/1YSK6rCif8,Twitter for Android,1/21/17 23:56,
8.23E+17,"In the genre of ""does not grok how popular movements work,"" I give you #womensmarch https://t.co/eVGBJHJvNW",Twitter for iPhone,1/21/17 23:56,
8.23E+17,Where are the priorities in this country? Chicago has #WomensMarch Where is the #deadpeoplemarch What is wrong with people?,Twitter Web Client,1/21/17 23:56,
8.23E+17,You a bad bitch @Nick_Offerman _ÙÕ_ #WomensMarch https://t.co/Zc4mYPhKGE,Twitter for iPad,1/21/17 23:56,
8.23E+17,Pictures From Women‰Ûªs Marches Around the World https://t.co/T95tJQFcSh #WomensMarch,Twitter Web Client,1/21/17 23:56,
8.23E+17,#PoliticalPuta #WomensMarch #Oakland https://t.co/VrhSFAN9N7,Talon (Plus),1/21/17 23:56,
8.23E+17,_ÙÓ´ @JohnFugelsang #RESISTANCE We got Donnys ATTN Now let's tell him he's #IllegitimatePrez &amp; @GOP hear us yet? #womensmarch #noRepealAHA  _Ù_¬,Mobile Web (M5),1/21/17 23:56,
8.23E+17,"I'm having a #WomensMarch orgasm!!! #Protesting is sexy &amp; fun. Hit the streets, show ur stuff! This is HOT stuff. #united #sexy #magic #come",Twitter for iPhone,1/21/17 23:56,
8.23E+17,Wish I went to the #WomensMarch  today in NYC but instead I went to a museum,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch https://t.co/6CAbgl537P,Twitter for iPhone,1/21/17 23:56,
8.23E+17,So proud and inspired by today's events. I love every human being that was out there marching. #womensrightsarehumanrights #womensmarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch honestly so proud right now _ÙÕ_,Twitter for iPhone,1/21/17 23:56,
8.23E+17,@sarazet Same. Worth it. #womensmarch #alamw17,Twitter Web Client,1/21/17 23:56,
8.23E+17,"had so much fun today! we showed that pussy grabs back ‰ªÛ#WomensMarch #womensmarchondenver #womensmarch2017 https://t.co/68J7shf2N8",Twitter for iPhone,1/21/17 23:56,
8.23E+17,"Madonna said she thinks about blowing up the White House #ArrestMadonna #womensmarch https://t.co/L6XR4BVLV9",Twitter Web Client,1/21/17 23:56,
8.23E+17,#Selenators #iHeartAwards #BestFanArmy #WomensMarch #WomensMarchOnWashington . Selenators stand up for Women!!! #WomensRights,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"my body my choice my _Ùê±_Ùê± my choice #WomensMarch",Twitter for iPhone,1/21/17 23:56,
8.23E+17,_Ù÷ö #WomensMarch https://t.co/6zsOYAlJKM,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"It was a great experience to be a part of #WomensMarch and #WomensMarchLondon today!We need to keep up the momentum!",Twitter for Android,1/21/17 23:56,
8.23E+17,Pour mes compagnons de #WomensMarch @_Nyalar  @Jean_eusebe https://t.co/0XKs5amLMa,Twitter for Android,1/21/17 23:56,
8.23E+17,Check out @FOX10Phoenix news at 5 with @lindawfox10 and the return of @marcfox10. We've also got @StefaniaFOX10 covering the #Womensmarch,Twitter for Android,1/21/17 23:56,
8.23E+17,#WhiteWomenOfPrivilege march into #Compton #EastLA #ElPaso hand over their #Coach #Lamboutin #Salaries to the‰Û_ https://t.co/5O1bt3kOQd,Twitter for Android,1/21/17 23:56,
8.23E+17,My #WomensMarch ing to the kitchen to make me food.,Twitter for Android,1/21/17 23:56,
8.23E+17,"@AndyWhallon Let me put this to this way. Republicans will become a relevant voice in Long Beach, Ca. over my dead body. #womensmarch",Twitter Web Client,1/21/17 23:56,
8.23E+17,Savage! I LOVE her!! Thank you!_ÙÔ_‰Ï__ÙÔè‰ªÛ #WomensMarch https://t.co/I86hMErNPW,Twitter for Android,1/21/17 23:56,
8.23E+17,"@robinthede Y'all made me so proud. Women united around the whole world!!! Thank you, Robin!#womensmarch",Twitter Web Client,1/21/17 23:56,
8.23E+17,"Wish I could have joined all the lovely ladies I know standing for women's rights today, you are amazing! #WomensMarch",Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch #NYC #Resist #theResistance https://t.co/eN9qjbRVwq,Twitter for iPhone,1/21/17 23:56,"Great Neck Plaza, NY"
8.23E+17,Tinashe at #WomensMarch _ÙÔü_ÙèÈ_ÙÕÑ https://t.co/x76w7IIEdy,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"The full, rough video I shot at the beginning of today's #WomensMarch in #Vancouver.https://t.co/UiP6GppSUn",Twitter Web Client,1/21/17 23:56,
8.23E+17,We marched and it was awesome. #onlyinmn #startribune #womensmarch https://t.co/kNcqVALN3g,Instagram,1/21/17 23:56,
8.23E+17,"The people UnitedWill never be dividedLove not hateMakes America great#WomensMarch #WhyIMarch @BosWomensMarch https://t.co/G81hIhYmjI",Twitter for iPhone,1/21/17 23:56,
8.23E+17,Kindness. Love. Solidarity. Today was a day I'll never forget.  #WomensMarch https://t.co/aICq6j0AuE,Twitter Web Client,1/21/17 23:56,
8.23E+17,Blown away by seeing people all over the world come together for #WomensMarch i love seeing all the love ‰ù_•üè‰ù_•üè #fightthegoodfight,Mobile Web (M5),1/21/17 23:56,
8.23E+17,Blown away by seeing people all over the world come together for #WomensMarch i love seeing all the love ‰ù_•üè‰ù_•üè #fightthegoodfight,Mobile Web (M5),1/21/17 23:56,
8.23E+17,#WomensMarch take two. To my enemy I go.,Twitter for iPhone,1/21/17 23:56,
8.23E+17,it is really lovely. we are a beautiful #womensmarch,Twitter for Android,1/21/17 23:56,
8.23E+17,#WomensMarch https://t.co/NiuCrTNysx,Twitter for iPhone,1/21/17 23:56,
8.23E+17,I can‰Ûªt believe I am still protesting this shit. #wewillnotgoback #womensmarch #memphiswomensmarch #memphis https://t.co/5qGbExs9RX,IFTTT,1/21/17 23:56,
8.23E+17,So whom was at a #womensmarch today? I wish we could have been at one. But we were there in spirit.,Twitter for iPhone,1/21/17 23:56,
8.23E+17,This #WomensMarch is ridiculous. Tell me again how you #women have lost your #rights.,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Never been more proud of the strength and resilience it takes to be a woman in this world. I'm marching with you all in spirit. #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch https://t.co/ll0IGVGlzU,Twitter Web Client,1/21/17 23:56,
8.23E+17,"Anybody want to tell @AndrewThiel why you marched today? He seems to think it was to get ""free stuff."" #WomensMarch https://t.co/1n1iW6fERF",TweetDeck,1/21/17 23:56,
8.23E+17,"January 21, 2017 #womensmarch #feministAF @ Downtown Los Angeles https://t.co/kQ1qyJS4l5",Instagram,1/21/17 23:56,
8.23E+17,@Stormof69 #whywemarch #WomensMarch #fucktrump #LGBTRights #morticianlife #solidarity #redneckmortician https://t.co/KRkQ1x9V0x,Twitter for Android,1/21/17 23:56,
8.23E+17,What they said. #womensmarch #womensmarchonnyc #whyimarch @ Women's March on NYC https://t.co/gIFgRMSrrz,Instagram,1/21/17 23:56,"Manhattan, NY"
8.23E+17,#womensmarch #austinwomensmarch https://t.co/JeyrhdA2vh,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Proud of being a woman _ÙÕ» #WomensMarch https://t.co/uFny5HFK3U,Twitter for Android,1/21/17 23:56,
8.23E+17,A very inspiring morning ‰ù_•üè #WomensMarch #LA #2017,Facebook,1/21/17 23:56,
8.23E+17,#WomensMarch https://t.co/0JsY7AYVe6,Twitter for iPhone,1/21/17 23:56,
8.23E+17,this is the best sign i've seen all day lmao #womensmarch https://t.co/BOxDHCoC35,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Instead of focusing on the inspiring #WomensMarch today @seanspicer wants to make sure you know that the inauguration crowd was YUGE period,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarch #NashvilleWomensMarch https://t.co/IXpANUVyQg,Twitter for Android,1/21/17 23:56,
8.23E+17,minha irma ta reclamando que eu sÌ_ sei falar de #womensmarch,Twitter for Android,1/21/17 23:56,
8.23E+17,What an #inspiring day! #notmypresident #donaldtrump #womenempowerment #womensmarch‰Û_ https://t.co/su0TJqK819,Instagram,1/21/17 23:56,"Manhattan, NY"
8.23E+17,#WomensMarch https://t.co/j7jLOTiBtE,Twitter for iPhone,1/21/17 23:56,"Oakland, CA"
8.23E+17,I am so incredibly proud to call them my idols #WomensMarch https://t.co/CioG0aoI24,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"#WomensMarch The good coming from the bad, Trump spurs a new generation of activism. This is likely only the beginning...",Twitter Web Client,1/21/17 23:56,
8.23E+17,"'Overwhelming' is the only word I can use to describe today. Hope still exists, and it will carry us. #womensmarch",Twitter for Android,1/21/17 23:56,
8.23E+17,To adorando ver minhas atrizes e cantoras favoritas marchando #WomensMarch,Twitter Web Client,1/21/17 23:56,
8.23E+17,"'She seems really nuts': Ashley Judd goes unhinged against Trump at #WomensMarch [video]https://t.co/DWfaa18aFZ",Twitter for Android,1/21/17 23:56,
8.23E+17,Foto de alguns atores que foram hoje para a #WomensMarch https://t.co/xaMwUR6r5M,Twitter for Android,1/21/17 23:56,
8.23E+17,#WomensMarch https://t.co/zL4wLRxAw2,Twitter for Android,1/21/17 23:56,"Ann Arbor, MI"
8.23E+17,Will the participants of #womensmarch fight #OligarchyUSA?,Twitter Web Client,1/21/17 23:56,
8.23E+17,#Alaskans are hard core! #WomensMarch #Alaska https://t.co/dvKPFb8Vyo,Twitter for iPhone,1/21/17 23:56,
8.23E+17,I liked a @YouTube video from @agentofdoubt https://t.co/WIjh7wXau4 #WomensMarch on Denver 1/21/17,Google,1/21/17 23:56,
8.23E+17,#WomensMarch showing that we can made a difference if we all come together! ‰Ï__Ùè_,Twitter for iPhone,1/21/17 23:56,
8.23E+17,.@SeanSpicer refused to answer Qs about #WomensMarch that were asked of him while he was exiting the briefing room. https://t.co/sh7u0sI8I2,TweetDeck,1/21/17 23:56,
8.23E+17,#womensmarch Horrible to fight for  #WomenRights but fight with a dress for Slaveå«s and they laugh and to tease millons womens in the world,Twitter Web Client,1/21/17 23:56,
8.23E+17,@SJPDPIO Thank you for all your help today at the #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"#wethepeople #womensmarch @ Laguna Beach, California https://t.co/aBHlzkr0Io",Instagram,1/21/17 23:56,"Laguna Beach, CA"
8.23E+17,@realDonaldTrump just because you have a dick doesn't mean you have to be a dickhead. #womensrightsarehumanrights #womensmarch,Twitter Web Client,1/21/17 23:56,
8.23E+17,"Although I'm not marching alongside my fellow women &amp; great men, too. I'm there in spirit and supporting all. #WeMatter #WomensMarch _Ù_ ‰_Ò_Ù___Ù_à_Ù__‰ÏÎ",Twitter for Windows Phone,1/21/17 23:56,
8.23E+17,We marched in Reno today. Felt great to be with likeminded women AND men. #WomensMarch #Solidarity #LoveTrumpsHate‰Û_ https://t.co/QeU04nwH6H,Twitter for iPhone,1/21/17 23:56,
8.23E+17,I've never been so eager to dump my memory card. #womensmarchnyc #womensmarch https://t.co/g6E0MmyjoZ,Twitter for iPhone,1/21/17 23:56,
8.23E+17,"Hey Donald McDonald, I mean Mr. President!! These Pussies Fight Back!#womensmarch #WomensMarchOnWashington https://t.co/MS1p4xrJeV",Twitter for iPad,1/21/17 23:56,
8.23E+17,What's the point of the #womensmarch? I fr don't know,Twitter for Android,1/21/17 23:56,
8.23E+17,@WhiteHouse @realDonaldTrump @POTUS Like today's #Womensmarch,Twitter for Android,1/21/17 23:56,
8.23E+17,I'll be joined on @TFHBlogAndShow tonight by @VLRAmyCurtis! #TFH #VLR #Trump #MAGA #WomensMarch https://t.co/kOHL63mtIb,Twitter for iPhone,1/21/17 23:56,
8.23E+17,An exhilarating day in NY. #WomensMarch #womensmarchnyc https://t.co/7fRI3IuZA7,Twitter for iPhone,1/21/17 23:56,
8.23E+17,@dcexaminer  Looks like a Guinness record attempt for the most ugly women in one place. #womensmarch,Twitter Web Client,1/21/17 23:56,
8.23E+17,Don't erase the woc who showed up and marched today. #WomensMarch,Twitter for Android,1/21/17 23:56,
8.23E+17,yall should ignore what Trump has to say about the crowd size he is doing it to take the attention away from the #WomensMarch,Twitter for iPhone,1/21/17 23:56,
8.23E+17,Shoutout to the women holding up pictures of Toni and Candace from #Portlandia at the #WomensMarch,Twitter for iPad,1/21/17 23:56,
8.23E+17,In Uniry Community Solidarity &amp; Hope #WomensMarch #WeNotMe #EqualityABasicHumanRight  #Justice #FairDecent‰Û_ https://t.co/f8AJ2uO673,Twitter for iPhone,1/21/17 23:56,
8.23E+17,#WomensMarchonATX #WomensMarch https://t.co/Bor1Ij6TYN,Twitter for iPhone,1/21/17 23:56,"Austin, TX"
8.23E+17,"Get up, stand up, don't give up the fight #LAwomensmarch #womensmarch #respectonhigh #humanrights https://t.co/fA0qHrZUfX",Instagram,1/21/17 23:56,
8.23E+17,Doesn't democracy means that everything is by.from.for people? If yes then it means US could fire trump. LISTEN TO THE PEOPLE #WomensMarch,Twitter for Android,1/21/17 23:56,
8.23E+17,"#respect #personal #sovereignty #choices#WomensMarch  _ÙÔçnow it's time for#political #actionthen in‰Û_ https://t.co/5GUx8iTRMG",Twitter for iPad,1/21/17 23:56,
8.23E+17,"#WomensMarch my favorite thing out of the march: a little girl chanting ""No hate! no fear! Everyone is welcome here!"" And we all joined in!!",Twitter for Android,1/21/17 23:56,
